User,Comment,Date,Reply
https://www.tiktok.com/@guensley729,Now that is a propper burgar😅,Jun-19,0
https://www.tiktok.com/@masauslan,Now that’s a burger,Jul-25,0
https://www.tiktok.com/@tezzzx12,Now that’s a burger 👍👍👍❤️,Jul-27,0
https://www.tiktok.com/@user2918177258740,now that's a burger,Jun-17,0
https://www.tiktok.com/@witdamagz,now that's a smashburger,Jun-15,0
https://www.tiktok.com/@whystalkanobody,nty,Jun-15,0
https://www.tiktok.com/@maudlin999,Oh Hell Yeah!,Jun-15,0
https://www.tiktok.com/@____________.___.___,"Oh my God, I love your videos so much. It brings me so much inspiration and I love every time you spread the mayo on the bun and it makes me so happy like I literally can’t stand it in those pickles are so even my gosh like I love the mayo and the cheese and the egg and the mustard and the pickles and the mayo and the lettuce and the tomatoes and the buns and the sesame seeds and everything on them in the heat.",Jun-30,0
https://www.tiktok.com/@uzvicniklova,"Oh thank God it's not a ""smash birger""",Jun-16,0
https://www.tiktok.com/@peppi310881,Ohne Salat bitte😁,08-Feb,0
https://www.tiktok.com/@michaeljoe1962,Omg….. yes,07-Apr,0
https://www.tiktok.com/@jovanbear,order up,08-May,0
https://www.tiktok.com/@snowman_z01,ouh my god,Jun-17,0
https://www.tiktok.com/@chocky_z,People just NEED a reason to be pissed off now🥀🥀🫩,08-May,0
https://www.tiktok.com/@jugolenny,People wonder why restaurant burgers are so good: BUTTER,Jun-16,0
https://www.tiktok.com/@giovanninasoni,perfect,08-Feb,0
https://www.tiktok.com/@sob4281,Perfect,07-Sep,0
https://www.tiktok.com/@kimhampton69,Perfect,Jun-15,0
https://www.tiktok.com/@anas.zaib02,perfect,Jun-17,0
https://www.tiktok.com/@dirtydeep67000,Perfect !!,Jul-26,0
https://www.tiktok.com/@aifeilii,perfect burger,Jun-16,0
https://www.tiktok.com/@anonymous20306,Perfect press,Jun-16,0
https://www.tiktok.com/@forrestgumpone,Perfect!,Jun-19,0
https://www.tiktok.com/@michiganfisherman,Perfection,Jun-17,0
https://www.tiktok.com/@jengkreng87,perfecto,Jun-17,0
https://www.tiktok.com/@luxetpecunia,"Pickle looks fresh, also the mayo isn’t supposed to be in the red bottle😳",07-May,0
https://www.tiktok.com/@fargingicehole,pickles on the burger while it cooks makes the pickles soggy and I HATE when somebody gives me the butt off the tomato with that hard green piece of core in the middle of it. other than that nice toasted bun and burger.,07-Jul,0
https://www.tiktok.com/@americathe_weirdo,pickles the looking way,Jun-16,0
https://www.tiktok.com/@claudiatsuki0,ppl are allergic to compliments these day isn't it,07-May,0
https://www.tiktok.com/@bilalbdz,"Produits de luxe, même les tomates sont à 4€99 le kilo. Jte parle pas de la viande à 20€ le kilo.",07-Oct,0
https://www.tiktok.com/@oscar.rubio.ceped,qué puñetera manía de aplastar la carne ahora,Jun-18,0
https://www.tiktok.com/@tampakev,Queso on a burger?,Jun-16,0
https://www.tiktok.com/@norazmi3036,real,Jun-19,0
https://www.tiktok.com/@ahmed221023,Real life krabby patty,Jun-17,0
https://www.tiktok.com/@rugsyco,Remove egg and tomato please,Jun-19,0
https://www.tiktok.com/@bladedzombie,"remove the mustard, pickle and tomatoes and id tear this up",07-Jan,0
https://www.tiktok.com/@kneelforthegooseofficial,Remove the tomato and then it's perfect,Jun-19,0
https://www.tiktok.com/@andrew.ross583,Road to heart attack,Jun-17,0
https://www.tiktok.com/@pinheadlarry0187,Ruined it by smashing it,07-Aug,0
https://www.tiktok.com/@crashcrema,Ruined it by using American cheese,Jun-15,0
https://www.tiktok.com/@kiritun007,ruined it with onion,07-Dec,0
https://www.tiktok.com/@jasmine_212109,Ruined it with pickles 🤮,Jun-17,0
https://www.tiktok.com/@i_must_be_free,Ruined it with that imitation cheese,Jun-15,0
https://www.tiktok.com/@galarain.mewtwo,ruined it with the egg,08-Jun,0
https://www.tiktok.com/@user4143221398498,"RUINED that burger with mustard, extra MAYO and ketchup only save the mustard for hotdogs. 🤮",Jun-16,0
https://www.tiktok.com/@kh45800,Salad should never be anywhere near a burger,Jun-19,0
https://www.tiktok.com/@dvz231,salt and pepper that tomato...,Jun-15,0
https://www.tiktok.com/@florida.rudebwoii,Salt n pepper on one side,Jun-16,0
https://www.tiktok.com/@saiyanz01,same,07-Oct,0
https://www.tiktok.com/@gingerbeardman_94,sauce is fucked up,Jun-15,0
https://www.tiktok.com/@frankfauno,sause?,Jun-19,0
https://www.tiktok.com/@that_mechanic_guy86,season the tomato,Jun-15,0
https://www.tiktok.com/@mjinhis20s,season the tomato with s&p,Jun-15,0
https://www.tiktok.com/@matthewgeist1,season while building,Jun-15,0
https://www.tiktok.com/@rosaland.johenkin,Send this to Macdonald,Jun-18,0
https://www.tiktok.com/@octavio.gc_,si evaluamos la cálidad de los gramos del pan y de la cebolla podemos concluir que efectivamente soy re puto,Jul-14,0
https://www.tiktok.com/@beeble_42,Sieht lecker aus.🥰😁🍔😋,Jun-29,0
https://www.tiktok.com/@xxxxlosxxxx,Sir make that 2 slices of tomato 🤭,Jun-15,0
https://www.tiktok.com/@hereforthejokes06,skip the onion and make the egg over easy. that burger would be spot on.,Jun-15,0
https://www.tiktok.com/@tripewriter,Smashburgers are so lazy 🙄,Jun-19,0
https://www.tiktok.com/@a.d.h.me86,so cheap with that mayo girl,07-May,0
https://www.tiktok.com/@pieter_be,So many negative people commenting ...,Aug-20,0
https://www.tiktok.com/@cojebad,so overated,Jun-17,0
https://www.tiktok.com/@obreinnjebe,someone send this to mcDanold,Aug-16,0
https://www.tiktok.com/@drobb6969,Something about mustard on a cheeseburger just makes everything right.,Jun-16,0
https://www.tiktok.com/@rotaryrxnation,spanish onions are shit on a burger,Jun-17,0
https://www.tiktok.com/@rameezanwar3,Spectacular. Give me 14 of them right now.,07-May,0
https://www.tiktok.com/@thng13gt,Spongbob approved?,Jun-15,0
https://www.tiktok.com/@faizleclerc,Still cant beat Ramly burger,07-Apr,0
https://www.tiktok.com/@sweetsucrose215,still junk food for mom 💀,07-Oct,0
https://www.tiktok.com/@solomonfamily819,Still upside down,Jun-15,0
https://www.tiktok.com/@militpyysyx,Stop putting the burger on the burger,Jun-15,0
https://www.tiktok.com/@jess_d91,"Stop using gloves and wash your hands, touching raw meat then ham",Jun-18,0
https://www.tiktok.com/@askdima,Stopped watching after junk cheese,08-May,0
https://www.tiktok.com/@shannan__234,Such light seasonings?? Too bland for my Pakistani tastebuds 😂😭,07-Mar,0
https://www.tiktok.com/@mauricios_tired,Suddenly everyone’s an expert on burger,Jun-15,0
https://www.tiktok.com/@sinistaminista,Sup with the mustard? I like mustard. But twice? No Ketchup? Sooo many questions.,Jun-15,0
https://www.tiktok.com/@giorgospapadimako,super 💖💖💖,Jun-28,0
https://www.tiktok.com/@winelablife,Super!!!,Jun-24,0
https://www.tiktok.com/@tdub2124,swap the egg for bacon. add one more peice of cheese. mayo for ketchup and I'm in.,Jun-16,0
https://www.tiktok.com/@jibrilrivera4,Take that TOMATO OFFFF!! That’s fried egg onion tho!! 🤏🏾🤏🏾,Jun-15,0
https://www.tiktok.com/@himtherehim,taking half the white sauce is diabolical.,Jun-15,0
https://www.tiktok.com/@hornedog76,Terrible hygiene,Jun-18,0
https://www.tiktok.com/@co_williams,Tf was that red thing you put on the lettuce,07-Nov,0
https://www.tiktok.com/@brendand.decker,Thank you for not smashing the fuck out of that patty,Jun-15,0
https://www.tiktok.com/@justbsing49,Thank you for not using ketchup. But a little more mayo would be good,Jun-16,0
https://www.tiktok.com/@mathiasingenhaag,Thank you for wearing gloves and using tongs to handle the ingredients!,Jun-16,0
https://www.tiktok.com/@the.boring.millennial85,Thank you.,Jun-15,0
https://www.tiktok.com/@yone_inamo,that amount of mayo is the same as my will to live,1 h yang lalu,0
https://www.tiktok.com/@bigjerk894,That hard core in the middle of your tomato slice is a non-starter..,Jun-15,0
https://www.tiktok.com/@silve_rhaze,that lettuce looks delicious,Jul-25,0
https://www.tiktok.com/@rjb038,"That lettuce sucks on a hamburger, it always look like it came of the floor of the kitchen 🤮",Jun-15,0
https://www.tiktok.com/@lord_d73,that looks amazing but loose the egg,Jul-28,0
https://www.tiktok.com/@richardleerees,that looks👌,Jun-21,0
https://www.tiktok.com/@jake.rlst,that my friend is a krabby patty,Jun-17,0
https://www.tiktok.com/@jamalthegreat33,That was a magical burger !!,Jun-29,0
https://www.tiktok.com/@negsloves,That yolk is bone dry I just know it,Jun-16,0
https://www.tiktok.com/@joebun91,That’s a damn Krabby patty!,Jun-15,0
https://www.tiktok.com/@sweetnlow2,That’s one perfect piece of lettuce lol,Jun-15,0
https://www.tiktok.com/@maxbenitez0,that'll be you 60 bucks please,Jun-15,0
https://www.tiktok.com/@sharfarazooplankton,thats a Cheese Burger,4 h yang lalu,0
https://www.tiktok.com/@2damlit,"That's a krabby patty, just tell us the secret formula",Jun-15,0
https://www.tiktok.com/@victoria042620,That's an awfully small burger.,07-Jul,0
https://www.tiktok.com/@fredericbastiat3,"That's lovely. An artist. Better be at least 20% grease, or it's just a mirage. I'm hopeful. 💕",Jun-15,0
https://www.tiktok.com/@asyaftahir,Thats why rm10.00 🫡🫡🫡,Jun-19,0
https://www.tiktok.com/@jjwoodw,"The amount of precision and care for the burger, I thought they were gonna tuck it in to bed and give it a kiss like SpongeBob",Jun-15,0
https://www.tiktok.com/@dream.stream.sport,The bottom bun is gonna be soggy and gross,Jun-19,0
https://www.tiktok.com/@pickoluscage,The burger looks burnt,Jun-16,0
https://www.tiktok.com/@saenger001,The burger patty was placed a little off center.,Jun-15,0
https://www.tiktok.com/@miftah.26.03,The burgerest burger,Jul-29,0
https://www.tiktok.com/@fenrizblackthorn,the egg is fine but why is it upside down?,Jun-15,0
https://www.tiktok.com/@spikefumo7,The egg is the best part,Jun-15,0
https://www.tiktok.com/@pyralloy,The fact that you didn't make this into a beautiful smash burger 😡,Jun-15,0
https://www.tiktok.com/@punkinmonroe,The lettuce is trash. The yellow sauce is sus and the egg makes my skin crawl,Jun-15,0
https://www.tiktok.com/@ferra_0_0,the perfection,18 j yang lalu,0
https://www.tiktok.com/@premiumfloorcrafters,"The tomato and the lettuce always go on top of the burger, never under. this is sacrilegious.",Jun-15,0
https://www.tiktok.com/@zdronllxiy2,The two pickle patty limit is bsllocks.,Jun-16,0
https://www.tiktok.com/@adv.rana.mehbub.a,the who never eat it,08-Sep,0
https://www.tiktok.com/@thatguyoli62,the yellow broke 🥲,Jun-17,0
https://www.tiktok.com/@ewooljaztinnn,"them hating eggs on the burger, but sucks dih",07-Dec,0
https://www.tiktok.com/@bryaano,They do things different here ahh egg,Jun-16,0
https://www.tiktok.com/@paolog566,thia Is not MC Donald s,08-Mar,0
https://www.tiktok.com/@hennie85,This burger has depression,Jun-17,0
https://www.tiktok.com/@wezamon,this is good asl,08-Sep,0
https://www.tiktok.com/@no.thanks.midwest,This is the way,Jun-15,0
https://www.tiktok.com/@masshysteria95,This just pmo,Jul-21,0
https://www.tiktok.com/@michaelk1917,this sentimental sensory-focused style is weird and creepy. it's a cheeseburger.,Jun-16,0
https://www.tiktok.com/@user982942099019,This shit,07-May,0
https://www.tiktok.com/@sundance815,those buns already killed it. Nongood burger between sponges...,Jun-19,0
https://www.tiktok.com/@pyro3692,those dont look like hamburger dills,Jun-16,0
https://www.tiktok.com/@_tastix,Those sweet milk buns they use for burgers are not delicious,Jun-18,0
https://www.tiktok.com/@lololololopppppgfdyhbi,those veggies are warm 😭,Jun-16,0
https://www.tiktok.com/@jayfan_08,thts yummy,Aug-14,0
https://www.tiktok.com/@hooptee65,too much fucken mustard,Jun-15,0
https://www.tiktok.com/@bennett.vergara,Too much lettuce,Jun-16,0
https://www.tiktok.com/@slurpuffdiva,Too much mustard,Jun-15,0
https://www.tiktok.com/@madv369,Too much mustard bru!,Jun-15,0
https://www.tiktok.com/@diegobrandosleftnuh,Too much Mustard dawg,07-Dec,0
https://www.tiktok.com/@danny.baihuber,too much mustard mate.,Jun-18,0
https://www.tiktok.com/@jae.ellen,Too much mustard!😳,Jun-15,0
https://www.tiktok.com/@brainnumbers,too much stuff on this,07-May,0
https://www.tiktok.com/@paschaltrojan,Top,Jun-30,0
https://www.tiktok.com/@charlesross368,"Toppings as they are called go on Top, but still a good looking burger.",Jun-16,0
https://www.tiktok.com/@brenndantheberg,Totally happy with everything but the second dollop of mustard like is that special sauce or mustard,Jun-15,0
https://www.tiktok.com/@franzcler,Troppi sapori,Jun-28,0
https://www.tiktok.com/@pepgame,True love ♥️,08-Feb,0
https://www.tiktok.com/@nathanieljstarkey,Trying to wrap my head around not leaving the yoke runny.,Jun-17,0
https://www.tiktok.com/@johnpaulebube6,u sauced one side of the beef only,07-Dec,0
https://www.tiktok.com/@quiteatypical,upside down btw,Jun-16,0
https://www.tiktok.com/@toxicteemo401,Upside down burger,07-Jul,0
https://www.tiktok.com/@tote_buxe,very hygienic,07-Sep,0
https://www.tiktok.com/@ervishhhhhh,Very well seasoned,Jun-15,0
https://www.tiktok.com/@johnnathaneavens,"Want to study bricks the egg by one hands without smash the eggyolk, pm me",Jun-19,0
https://www.tiktok.com/@poptrainrecords,Warm pickle,Jun-23,0
https://www.tiktok.com/@bimbomchucha,was that pickled bitter gourd?,07-Sep,0
https://www.tiktok.com/@trevor.mello,way to much mustard,Jun-16,0
https://www.tiktok.com/@jmtechz,Well done pls 🥺,Jun-19,0
https://www.tiktok.com/@crybabyrosie,well done... y'all stuff look raw,Jun-15,0
https://www.tiktok.com/@cory12345677,"well I like it, be gone in about a minute!",Jun-17,0
https://www.tiktok.com/@jayjaysze,wer my onions noways mosays😏...,Jun-16,0
https://www.tiktok.com/@brydo43,What a delightful presentation 🍔 😁👍,Jun-18,0
https://www.tiktok.com/@sup2_1,"what an waste of an egg, might as well eat rubber.",Jul-27,0
https://www.tiktok.com/@user_1997663,What country is this from.,Jun-16,0
https://www.tiktok.com/@jimmyb241,What did you do with that grilled onion! Yum!!!!,Jun-16,0
https://www.tiktok.com/@talhaanwar826,What is the size of onion,07-Apr,0
https://www.tiktok.com/@valhallafish,What is this communist bullshit where the lettuce and tomato go UNDER the meat?,Jun-15,0
https://www.tiktok.com/@mikelson630,Whats that yellow thing,07-Jul,0
https://www.tiktok.com/@auguststrindberg007,When did this shit with gloves become a must?,08-May,0
https://www.tiktok.com/@martin.forman2,where i can buy it ?😁😁,Jun-19,0
https://www.tiktok.com/@bradleyh345,Where is the peanut butter?,Jun-16,0
https://www.tiktok.com/@razorbackramjet,Where that dang onion go?,Jun-16,0
https://www.tiktok.com/@davidcarman80,Where the heck is the ketchup,Jun-15,0
https://www.tiktok.com/@jmay071,where you selling them... damn give me 4 please!!😁,Jun-16,0
https://www.tiktok.com/@nana202000000000000,Where’s the ketchup lol 😂,Jun-15,0
https://www.tiktok.com/@davidcharnock196,wheres the caramelisation on the meat,Jun-24,0
https://www.tiktok.com/@ralphie4918,where's the ketchup my guy 😂,Jun-15,0
https://www.tiktok.com/@ajayfrm1200,where's the salt?,Jun-15,0
https://www.tiktok.com/@jessey.jolink,who put egg on burger?,Jun-18,0
https://www.tiktok.com/@whatisthatvelvet,who wants a hot pickle😳,Jun-15,0
https://www.tiktok.com/@marsmarsiso,whole house mad,Jul-17,0
https://www.tiktok.com/@user6200816313304,Why cook the egg before beef???,Jun-19,0
https://www.tiktok.com/@matan_dery,Why did you heat up the pickles? you're losing crunch that way.,Jun-17,0
https://www.tiktok.com/@megamus82,why do white people refuse to use seasoning?,Jun-15,0
https://www.tiktok.com/@exitbalkanmatrix,Why does this reminds me of American Psycho ahahaah,08-Aug,0
https://www.tiktok.com/@oliverfasching,Why don’t you salt the tomato? Makes a huge difference,Jun-15,0
https://www.tiktok.com/@wabbitfire,why in gods name would you put lettuce below the burger?,Jun-15,0
https://www.tiktok.com/@realblakeburdette,Why is there an egg in an onion,Jun-16,0
https://www.tiktok.com/@thetattooedexec,Why is there so much mustard on that?,Jun-16,0
https://www.tiktok.com/@tracey_uk,Why no ketchup?,Jun-19,0
https://www.tiktok.com/@faulken278,Why the bun got like 1/3 sesame seed?,Jun-21,0
https://www.tiktok.com/@dm15372,Why the egg ? 😳,Jun-15,0
https://www.tiktok.com/@user_bittercomments,why to heat pickles?,Jun-18,0
https://www.tiktok.com/@robotthecarrot,Why we making the bun first,08-Aug,0
https://www.tiktok.com/@ilike.chickenithink,why yall putting cheese on my cheeseburger,07-Sep,0
https://www.tiktok.com/@cattleya_22,why you put cheese on my cheeseburger?,Jun-15,0
https://www.tiktok.com/@brianacosta1454,would you like a burger with your mustard,Jun-16,0
https://www.tiktok.com/@giuseppejoedauria,wow,Jul-26,0
https://www.tiktok.com/@fishing_olshop,wow yummy😋,08-Sep,0
https://www.tiktok.com/@boni_propertybroker,wow! looks delicious,07-Jul,0
https://www.tiktok.com/@jayescobar629,Woza ngapha,Jun-19,0
https://www.tiktok.com/@mr094639,wrong order to make them in but yes that's a cheese burger do you want a cookie,Jun-16,0
https://www.tiktok.com/@mrhatenfate,Wrong. Pickles are a cold item. Cold items go on top of hot items. Egg is unnecessary.,Jun-15,0
https://www.tiktok.com/@harleypandan,WTF is that,Jun-15,0
https://www.tiktok.com/@joshcox19,Yall are crazy I’d enjoy the hell out of that burger,Jun-16,0
https://www.tiktok.com/@gaming_with_dev_,Yeah no tomatoes,Jun-15,0
https://www.tiktok.com/@usery5clyhp3t8,"yes, I need one, two of those",Jun-15,0
https://www.tiktok.com/@daq1960,"Yes, please may I have two?",Jun-15,0
https://www.tiktok.com/@steady12340,yessssssss 😋,07-Jul,0
https://www.tiktok.com/@daniel.baron12,Yessssssss. Please.,Jun-16,0
https://www.tiktok.com/@bankmeister,"Yet another TikTok video with an unseasoned egg. Where does it end, people?!",Jun-15,0
https://www.tiktok.com/@the_k_killa,You better bring back the mayo bottle and squeeze about four more seconds on that,Jun-15,0
https://www.tiktok.com/@scottbrust,"You cracked an egg there, buddy. You’re not making a cheeseburger.",Jun-15,0
https://www.tiktok.com/@adishelbykim,you forgot something,07-Feb,0
https://www.tiktok.com/@_c0okii3,You just made a crabby patty,Jun-16,0
https://www.tiktok.com/@kr8zer,you know its going to be expensive when the chef has pickle tweezers and a baby spoons for mustard,Jun-15,0
https://www.tiktok.com/@spike5213,You lost me at the toxic-chemical American cheese,07-May,0
https://www.tiktok.com/@ace382230,You ruined it with the mustard and pickles,Jun-15,0
https://www.tiktok.com/@peterjprovenzano,You’re a wizard harry!,08-Mar,0
https://www.tiktok.com/@fromaginator,Your ingredients are so well behaved and cooperative,07-Jul,0
https://www.tiktok.com/@tg_3737,You're supposed to use butter,Jun-15,0
https://www.tiktok.com/@blankman.1982,YUCK TOO MUCH MUSTARD BRO THAT IS NOT A FREAKING HOT DOG,Jun-15,0
https://www.tiktok.com/@matthewschmidt59,Yum,Jun-15,0
https://www.tiktok.com/@shannonwhittingtonsheher,Yum,Jun-15,0
https://www.tiktok.com/@eddy211212,Yumm!,Jun-19,0
https://www.tiktok.com/@_scarlet281,Yummmmmm I feel like they learned how to make burgers from Sponge bob😮‍💨😮‍💨😮‍💨😮‍💨😮‍💨,Jun-15,0
https://www.tiktok.com/@maneshmohanlall,yummy,Jun-16,0
https://www.tiktok.com/@djtik89,Yup,Jun-15,0
https://www.tiktok.com/@lettucelang,,08-Aug,0
https://www.tiktok.com/@aleksan_dark,,07-Aug,0
https://www.tiktok.com/@albakinginthehouse,,Jun-24,0
https://www.tiktok.com/@bombardier_aviation2.0,,Jul-25,0
https://www.tiktok.com/@ralph02278,,Jul-14,0
https://www.tiktok.com/@polismen001,,08-Mar,0
https://www.tiktok.com/@georocks65,,08-Apr,0
https://www.tiktok.com/@moonnieeey,,Jul-26,0
https://www.tiktok.com/@isaarho,,08-Jan,0
https://www.tiktok.com/@thomasmiguelmarti,,07-Aug,0
https://www.tiktok.com/@chlorophylle1983,,Jun-15,0
https://www.tiktok.com/@onelove21215,,Jun-15,0
https://www.tiktok.com/@_pisces.51,,Jun-15,0
https://www.tiktok.com/@swampdog1963,,Jun-16,0
https://www.tiktok.com/@fracturedbird,,Jun-16,0
https://www.tiktok.com/@timtimtim225,,Jun-15,0
https://www.tiktok.com/@simson7922,,Jun-18,0
https://www.tiktok.com/@ridwanalam3,,Jun-19,0
https://www.tiktok.com/@gardening_is_life,,Jun-16,0
https://www.tiktok.com/@bryanschneller,,Jun-16,0
https://www.tiktok.com/@kirbycoolsquad,,Jun-17,0
