review_id,reviewer_name,rating,review_text,scraped_at
ChZDSUhNMG9nS0VJQ0FnSUNYdl9EN0x3EAE,,5.0,Harganya murceee 🥰 makananya enak enak 🤤 minuman yg bervariasi mantepp 🥰 …,2026-08-31T16:57:22
Ci9DQUlRQUNvZENodHljRjlvT2pCUGJWSXhUVU5ZU2xBMGFtbEhkM0JUVkd0RlUwRRAB,,1.0,"Sistem dine in yg kacau, costumer antri dulu setelah lama antri petugasnya datang menanyakan harus dpt nmr meja dulu baru antri, lucunya pembagian nmr meja tidak di bagikan sesuai dngan barisan/berutan/dari depan kebelakang tp acak siapa yg …",2026-08-31T16:57:22
ChZDSUhNMG9nS0VJQ0FnSUNyZzlMZVFBEAE,,1.0,Pedes beud Ngab Ngab Padahal lv1 Sampe ga kemakan gini Hadeuh Capeg Ga lagi lagi yang mau pesen lv 1 mendingan ga ush pake lv lv an Semoga spv nya baca Amen,2026-08-31T16:57:22
Ci9DQUlRQUNvZENodHljRjlvT2pKMmVVZGFjVEEyWHpaZlZ6RnpiVzB0UTJkRVZXYxAB,,5.0,pelayanan nya sangat memuaskan murah dan makanann nya sangat enak,2026-08-31T16:57:22
Ci9DQUlRQUNvZENodHljRjlvT25KVFoyOVFSMkZTWDFoemRWVTVPRkZRYWtsWFJYYxAB,,5.0,Makanan dan minuman nya enak serta pelayanannya cepat dan ramah,2026-08-31T16:57:22
Ci9DQUlRQUNvZENodHljRjlvT2w5dGFHeHVORVZNZVdsTmFEaG5OVmhpYm05WmMyYxAB,,1.0,parah bngt kita hars nya dipanggil dluan malahan dskip sm orang lain yang baru datang layanan bintang satu bgt si kata aku mah padahal sdh menunggu lama,2026-08-31T16:57:41
Ci9DQUlRQUNvZENodHljRjlvT2xkU2N6WjZWMnhxVWs5dmNIZDBabHBxWVVkTE5uYxAB,,5.0,"pelayannya ramah, makannya enak",2026-08-31T16:57:41
Ci9DQUlRQUNvZENodHljRjlvT2tJeVJqaDZjWFIzWW1ocWNIbDRaMHRTV1dVeGRuYxAB,,5.0,tempat nya baik dan makanan nya enak enak,2026-08-31T16:57:41
Ci9DQUlRQUNvZENodHljRjlvT2tONFpVMHdSbWc0WVdsQ2FreGtjUzB0YTFGc2FYYxAB,,1.0,Saya yang pesan duluan masa orang yang baru dateng duluan yang dapet minum makanannya tempatnya juga kurang rada kotor banyak tumpahan es ga di langsung pel apalagi yang ambilin piring di meja lama banget beresinnya masa ambilin piring kotor harus ada orang yg mau makannya dulu,2026-08-31T16:57:42
Ci9DQUlRQUNvZENodHljRjlvT25aWlRHdFRiRVJ0YzJSMmQwcHhSME00VDI5TVZrRRAB,,5.0,"Makanannya enak2 , fasilitas lengkap , nyaman untuk kluarga atau pasangan",2026-08-31T16:57:42
Ci9DQUlRQUNvZENodHljRjlvT25neU9HOXNUWGg1TFVSNVEyUkdVMGxoZVRsWGVGRRAB,,5.0,Pelayanan nya cepat dan ramah☺️,2026-08-31T16:57:42
Ci9DQUlRQUNvZENodHljRjlvT2pOWlRUY3plVWhhU1RWMFVtOWpOSFJmY0VadGJIYxAB,,5.0,Makanan enak2 dan minumannya serba unik namanya,2026-08-31T16:57:42
Ci9DQUlRQUNvZENodHljRjlvT25WVWFtTjZkRFoyU3pCVFQxbDNTMFZwVFhGalpWRRAB,,5.0,"For the first time coba dine in, selama ini dengar dr berita saja konon ramai. Ternyata MasyaAllah Ramai sekali weekday & weekend. Waiting list, tp pengaturanya lumayan bagus ada kursi kusus waiting list sehingga tidak capek berdiri. …",2026-08-31T16:57:42
Ci9DQUlRQUNvZENodHljRjlvT21oRVNFOXBTbWgwYmt4dFh6UjVOekV6YlRBNVVHYxAB,,5.0,"Makanan nya enak sekali, pelayanannya sangat ramah dan baik, suasana sejuk dan menyegarkan",2026-08-31T16:57:42
ChZDSUhNMG9nS0VJQ0FnTURJcEppWld3EAE,,2.0,"Mohon maaf SOP kerjanya emang ga seprofesional itu ya? Gak sat set, antri luama pooolll, yg anter²in mie nya slowmotion banget banget banget. Kalo diliat² karyawannya banyak yg ngobrol, bahkan telponan. Padahal yg …",2026-08-31T16:57:42
Ci9DQUlRQUNvZENodHljRjlvT2xkQ05tcFBRMXBzYWt0Vk9UWlpMV3RtUTBVNGFuYxAB,,5.0,Makanan nya enak banget,2026-08-31T16:57:59
Ci9DQUlRQUNvZENodHljRjlvT2xwbE9Yb3ROWGRQUzFCWVlrOXFRM1p4U2pCSU1FRRAB,,5.0,"Pelayanan cepat, apalah si sekarang udah bisa pesan lewat barcode. Bintang 5 deh pokoknya",2026-08-31T16:57:59
Ci9DQUlRQUNvZENodHljRjlvT21OV1dUVnFlR3RST1djMVdpMXRVR0ZRTURCSWNXYxAB,,5.0,"Makanan enak, pas sesuai porsi, pelayan juga cepat",2026-08-31T16:57:59
Ci9DQUlRQUNvZENodHljRjlvT25wM1VVRnVZMlExYmpaMGJGZDRUMVpUUWtkamRrRRAB,,5.0,"tempatnya bersih, pelayanannya nyaman, ramah dan bagus",2026-08-31T16:57:59
Ci9DQUlRQUNvZENodHljRjlvT2tocUxXcDRlVFp4UjFkQlgwTlBWMlpIWnpkV04xRRAB,,5.0,"Makanan sangat enak, tempat nya sangat nyaman, bikin pw",2026-08-31T16:57:59
Ci9DQUlRQUNvZENodHljRjlvT2t4WlkyMTZOakp3VEhKUFIxSTRRMk0zT1ZoTVQwRRAB,,1.0,"UNTUK PIHAK MANAJEMEN, TOLONG PETUGAS PARKIR DI TERTIBKAN, TERUTAMA MOBIL, MOBIL SAYA TIDAK BISA KELUAR & MENUNGGU PEMILIK MAKAN",2026-08-31T16:57:59
Ci9DQUlRQUNvZENodHljRjlvT2pGak1EUnVjRUpMU0dSTGNFMDFPREZCYlc1ek9XYxAB,,4.0,Tolong banget ini mah Pelayanan nya Kalo kasih nomor Dipastikan Sudah ada meja dan Kursi lah ini Nomor d meja gada Trs kursi juga gaada Tepat hari ini jam 12- Pdahal udh sering banget tapi pelayanan nya pliss,2026-08-31T16:57:59
Ci9DQUlRQUNvZENodHljRjlvT2pnMlRVWTRVMFZ1WlZsTGVWTmtUM0JxTW5keFRHYxAB,,5.0,"suasananya makan ditempatnya enak, pelayanannya cukup ramah, tapi kadang saat menunggu pesanannya lama bgt padahal tidak terlalu ramai",2026-08-31T16:57:59
ChZDSUhNMG9nS0VJQ0FnTURJbnFpR0VBEAE,,1.0,"menurutku tingkat sistem pemilihan tempat duduk dimie gacoan harus ditingkatin lagi, makanannya emg enak tapi sistem cara penomoran tempat duduk itu kurang (karena banyak yg ga tertib) , masa kita kan sudah dikasih nomor tempat duduk tapi malah didudukin orang lain mana sampai ribut lagi, klo sudah kaya gini duduk dimana? Untung pelayannya baik ngasih solusi, saranku tolong diubah sistemnya pilih tempat duduk sendiri.",2026-08-31T16:57:59
Ci9DQUlRQUNvZENodHljRjlvT2pOS1dHSnFibGx4Y3pkVlpGQnlTekpvYjBGdFozYxAB,,1.0,"pelayanan sangar buruk, datang awal² dapet mie nya sampai 1jm kurang, yg datang terkhiran malah lebih cepet",2026-08-31T16:57:59
Ci9DQUlRQUNvZENodHljRjlvT25oc1ZGaFFlSGcxUjJ4eWVqSlBSRnBqTVhwMGRHYxAB,,5.0,"Vibes nya enak,makanan nya juga enak, engga kotor, pelayanan nya sopan, ga ada yang jutek",2026-08-31T16:58:13
Ci9DQUlRQUNvZENodHljRjlvT21SVU5XczNTRE5JWWtWa1Uza3hRbVYxZW1SSFQwRRAB,,5.0,Gacoan yang cabang ini cepet bangett pelayanannya waiters juga ramah,2026-08-31T16:58:13
Ci9DQUlRQUNvZENodHljRjlvT205U1ZFNWtaMk5UZGpoMmNEaDNlR1ZsV1RKVVIxRRAB,,1.0,"Beberapa kali makan disini tempat nya kurang nyaman, Lantai kotor, Troli full piring kotor deket meja konsumen, banyak lalat, pernah minta clear ulang karena meja masih lengket malah jutek pelayanan nya dan diabaikan, klakar nya 😭😭😭 …",2026-08-31T16:58:13
Ci9DQUlRQUNvZENodHljRjlvT21Gc1JXOUxZVEZZZEZobVUweFJUa2hVWVVsbWRGRRAB,,5.0,pelayanan nya cepet terus tempat nya bersih,2026-08-31T16:58:13
Ci9DQUlRQUNvZENodHljRjlvT2xkalNURmpSbmxaVFVKMlVGOVdXVjl1ZFRsVExVRRAB,,5.0,"Gapernah kecewa sama pelayanan gacoan tuparev, mi nya juga enak",2026-08-31T16:58:13
Ci9DQUlRQUNvZENodHljRjlvT2xOaFZHWnpOWFZyVHpGNmNFTk5SVjkxVUhRMlMyYxAB,,5.0,"Pelayanan nya sangat cepat, makanannya enak, suasana nya nyaman, the best",2026-08-31T16:58:13
Ci9DQUlRQUNvZENodHljRjlvT2tGbVdWaEpaek5sYjBSWk4yTjRSazFNYTAxRVduYxAB,,5.0,Pelayanan nya ramah dan makanannya enak👍 …,2026-08-31T16:58:13
Ci9DQUlRQUNvZENodHljRjlvT21GdlQwNDRYMVJMVnkxV1RqZERkMmhsVVhOMVkwRRAB,,1.0,Pelayanan sngat buruk meja blom di bersihkan sampai mie nya datang dan es teh nya ga dateng dateng sampe mie nya udah habis tinggal mau pulang baru dateng pelayanan tidak ramah 👎👎👎👎,2026-08-31T16:58:13
Ci9DQUlRQUNvZENodHljRjlvT2xGcGVuaFBkSEZUWWpSQ1dVdHpiMUowVkVkeWRVRRAB,,5.0,"tempatnya luas dan asik, pelayanan nya ramah",2026-08-31T16:58:13
Ci9DQUlRQUNvZENodHljRjlvT2xSMk1rNVlPVlpSVERscVpUbG9hMUZoVjB4cmRWRRAB,,1.0,"pelayanan lama, ada rambut di mie nya, sedotan cuman dikasih beberapa",2026-08-31T16:58:13
Ci9DQUlRQUNvZENodHljRjlvT2tKSGVEbDRVblJET1daVGFsSkNaakI0YTFadGRYYxAB,,5.0,Sangat memuaskan untuk pelayanan sangat ramah,2026-08-31T16:58:13
Ci9DQUlRQUNvZENodHljRjlvT2xaMllrRktORWhJUkVkSVJuVktNbHBOYURWUlNFRRAB,,5.0,Makanan di sini tuh enak bangeeeetttt. Apalagi dine in. Tapi kalau sepi hehe soalnya males ngantri dan rame. Eh tapi rame (sukses) terus ya gacoaaan jangan sepi-sepi tapi juga jangan keramean soalnya bikin pusing😁😁 …,2026-08-31T16:58:13
ChZDSUhNMG9nS0VJbmZxOS0wLWRDSEVnEAE,,5.0,"Makanan dengan rasa yang cukup enak untuk kisaran harga yg ditawarkan. Untuk layanannya baik hanya saja suasananya sangat panas, mungkin karena kebetulan tempat duduk saya jauh dari kipas.",2026-08-31T16:58:13
Ci9DQUlRQUNvZENodHljRjlvT2tZMVRVMXVZMnh2U3pCT1NqTlFlSGx4ZUdKcVYzYxAB,,5.0,mewahnya bintang lima harga terjangkau,2026-08-31T16:58:13
Ci9DQUlRQUNvZENodHljRjlvT25kTFRVVnFNelJaV0ZwalgzTnpTWEpsTlRrM2NuYxAB,,5.0,Makanan nya enak banget,2026-08-31T16:58:13
Ci9DQUlRQUNvZENodHljRjlvT25sck9VUkxUM05TTFRSVVMwUmlaamxHVERobldIYxAB,,4.0,Mau tanya dong tanggal 22 Maret 2026 buka tidak ya..?,2026-08-31T16:58:13
Ci9DQUlRQUNvZENodHljRjlvT21sTk15MVBVbVEwT1VONU5HaERUVjloVmpsbFZXYxAB,,5.0,"Untuk layanan baik, makanannya best.",2026-08-31T16:58:13
Ci9DQUlRQUNvZENodHljRjlvT2poMVNsUlVSbVpKWTBsa1ptVXdaVGh5UlVKQk1HYxAB,,5.0,mantap gpernh ngecewain,2026-08-31T16:58:13
Ci9DQUlRQUNvZENodHljRjlvT2tKRmVVRnhSVFJHVkdWU1RqTmtNbTFhV1U0NVExRRAB,,5.0,"Pelayanan nya sangat ramah, tempat nya nyaman.",2026-08-31T16:58:13
ChdDSUhNMG9nS0VJQ0FnSUQ3anJYWWpRRRAB,,5.0,Tempatnya bersih enak buat makan bareng temen,2026-08-31T16:58:13
Ci9DQUlRQUNvZENodHljRjlvT21kU1dEVmphbWhJVURSelNUTlZia2hGVFRselJYYxAB,,5.0,makanan nya enak banget🤤,2026-08-31T16:58:30
Ci9DQUlRQUNvZENodHljRjlvT25wb0xYRnZRbFZZU2s5b2RuY3pTSHB0T1ZkQ2QxRRAB,,5.0,pelayanan gacoan tuparev mantap banget,2026-08-31T16:58:30
Ci9DQUlRQUNvZENodHljRjlvT2tOVGRrSmlSRzUyVUVOWE4weDBWVlExWnpFeFlWRRAB,,5.0,"mantapp anjayy, paling suka udang kedung",2026-08-31T16:58:30
Ci9DQUlRQUNvZENodHljRjlvT2xWaGNUZGxhMmR0TWxWUmNFaHNTRmxTZURZeU5XYxAB,,1.0,pelayanan lambattt kebanyakan ngobroll pegawainya,2026-08-31T16:58:31
Ci9DQUlRQUNvZENodHljRjlvT25oVWNIUnZVMlZUZFhaelZFUnZNMk5YTWs1Zk1FRRAB,,5.0,"pemesanannya praktis, pelayanannya cepat, tempatnya nyaman",2026-08-31T16:58:31
Ci9DQUlRQUNvZENodHljRjlvT2xOclEybDJXbU5DVVRKNmRtOVNiRWROWjJkMlNsRRAB,,5.0,"pelayanan nya baik, ramah, sigap , gercep",2026-08-31T16:58:31
Ci9DQUlRQUNvZENodHljRjlvT2s5amFrMXBTa010VVc5dVZESktObloyZWtweU9XYxAB,,5.0,"Terimakasih gacoan Tuparev, makanannya enak. Rasanya murah dan hemat",2026-08-31T16:58:31
Ci9DQUlRQUNvZENodHljRjlvT25CRmJTMHlUSGd6TldvMGFWWmhjbUkwY0haeVpHYxAB,,1.0,"baru kali ini kecewa sm gacoan, udaa jdi pesanannya tpi dibilang blm jadi pesen dri jm 20.23 smpe jm 22.14 baru di ksih",2026-08-31T16:58:31
Ci9DQUlRQUNvZENodHljRjlvT21reVQyWkhkVmhpWW5WRlJUSkxUMUpmY1d4UGMxRRAB,,5.0,Makanan dan dimsum nya enak banget pelayanannya juga ramah. Makasii mas yg udh fto wkakaka,2026-08-31T16:58:31
Ci9DQUlRQUNvZENodHljRjlvT2xsaFduRkRaM1pEZGtWWGRISk1UMnBwZVMxSVYyYxAB,,4.0,Pelayanan nya kurang bngttt.!!!,2026-08-31T16:58:31
Ci9DQUlRQUNvZENodHljRjlvT21Gek1sbzFTekZIT0hJMGNGRllPRzkxWnpaWFJGRRAB,,2.0,"Padahal sepi, tapi pelayanan maunya cepet. Okelah kalo rame. Rasa juga ntah napa mirip mi instan goreng, cuma ga dikasih saos bedanya",2026-08-31T16:58:47
Ci9DQUlRQUNvZENodHljRjlvT25kSWQyMXViMlZQVkZGeVpGWlVSbEZXVlRoSFluYxAB,,5.0,tempatnya nyaman dan pelayanan sangat ramah,2026-08-31T16:58:47
Ci9DQUlRQUNvZENodHljRjlvT2tkNU1uaDZRMnRzU0hVMlQwVTNNVE5zWkVoM1QzYxAB,,5.0,"Worth it, nice pelayanannya",2026-08-31T16:58:47
Ci9DQUlRQUNvZENodHljRjlvT2tGWFZFWmhTek14TlV4a01ucGlOR0kyWTBoMmVHYxAB,,5.0,makanan nya sangat enak dan pelayanan nya ramah sekali,2026-08-31T16:58:47
ChdDSUhNMG9nS0VJQ0FnSURfeTZibTVnRRAB,,5.0,"Rame "" datang sekeluarga pas hujan pesan 20+-porsi di sela terus antrianya. Kurang profesional resepsionis pengaturan tempat duduknya. Padahal ga harus kumpul 2/3 meja berdekatan. Hari sabtu malam Minggu",2026-08-31T16:58:47
Ci9DQUlRQUNvZENodHljRjlvT25wYVNuYzNZbWhJWldKNk0zaHNlVmR3Y0dOVFdWRRAB,,5.0,mantap pelayanan nya baguss,2026-08-31T16:58:47
Ci9DQUlRQUNvZENodHljRjlvT2sweU5HOTFSRVpxU2s1RVpYQk9UelIyYkc5VFpGRRAB,,5.0,"pelayanan bagus makanan cukup enak,,pelayan aga ramah",2026-08-31T16:58:47
Ci9DQUlRQUNvZENodHljRjlvT25CSFRXNXRZMDFCVmtscFRYUjVXa2hsYnpkMmJuYxAB,,5.0,"Makanan enak, layanan cepat, suasana nyaman",2026-08-31T16:58:47
Ci9DQUlRQUNvZENodHljRjlvT25kTGVHTmxhVTVVU1dvd05XbzJjSGd4V2s5MFEyYxAB,,5.0,"mie nya enak, tempat nya nyaman, pelayanan nya cepat dan ramah👍🏻 …",2026-08-31T16:58:47
Ci9DQUlRQUNvZENodHljRjlvT2tsYWRHcHFNRXhQV1dWV05tSnNPVVZPVldOQ1VWRRAB,,1.0,Dateng jam 11 siang gk terlalu rame... Nunggu pesanan sampe 1 jam lebih gk dateng dateng Asli kapok gak mau kesini lagi,2026-08-31T16:58:47
Ci9DQUlRQUNvZENodHljRjlvT2xWNE0yWnJVVUp3WkhRMVoydEhWRTlGYVVWM1gyYxAB,,3.0,di sarankan pelayanannya lebih di perhatikan lagi,2026-08-31T16:59:03
ChZDSUhNMG9nS0VJQ0FnSURYeUpyMWJREAE,,5.0,"Makan disini sudah 2 kali , terakhir Bru kmren tgal 21 okt 2024. Mie nya enak, dimsum selalu enak, minuman enak, tempat luas.. bisa pilih tempat duduk tapi milih saat dikasir ya kita mau duduk di nmer brapa yg msih kosong. Kalo antre msih Krena mie gacoan selalu rame. Jd ya hrus sabar aja untuk menunggu makanan jd , tapi ga lama banget kok. Cuma sayang aja parkirannya yg panas banget Krena msih terbuka. Pelayanan semuanya bagus sih .",2026-08-31T16:59:03
ChZDSUhNMG9nS0VLS2N2c0t4b2FmMVZREAE,,5.0,"pelayanan nya sangat ramah, terus makanan cepet dateng nya",2026-08-31T16:59:03
Ci9DQUlRQUNvZENodHljRjlvT2s1UFFWSjBTRk5FT1hvd1lUSkZSVmhSV0VSU1RsRRAB,,5.0,Enak rasanya pas pedesnya.. Cumang tolong ya ka untuk masalah minum nya kalau bisa di percepat makanan udah habis minum belum dateng,2026-08-31T16:59:03
Ci9DQUlRQUNvZENodHljRjlvT2tOck0xVkhUbmhxZGxKSFJHcFVNblp3UjJsVGNWRRAB,,5.0,"Pelayanannya baik, tempatnya nyaman, bersih",2026-08-31T16:59:03
Ci9DQUlRQUNvZENodHljRjlvT21Rd0xWSnFORWQwVjFWM1VuUmFWWGhaYWxKTmRFRRAB,,5.0,"Makanan sesuai standar seperti biasa, pelayanan tidak memandang rendah siapa pun, dan suasana kondusif...",2026-08-31T16:59:03
Ci9DQUlRQUNvZENodHljRjlvT21kS05GcFJVamhPTW5WYVlYTlBjMU15T0RSWlMwRRAB,,5.0,"Ketersediaan mushola dan toilet bersih jadi poin plus, karena kalo soal pelayanan dan cita rasa Gacoan gak usah diragukan soal kecepatan pelayanannya",2026-08-31T16:59:03
ChdDSUhNMG9nS0VJQ0FnTUNJd2M2SDFnRRAB,,2.0,"Perlu belajar banyak ke cabang gacoan yang lain, terutama dalam hal pelayanan, dalam tata cara pemesanan.. Dari awal dateng sampe beres makan hampir 3 jam ini wkwkwk, kaya perjalanan ke luar kota aja mau makan juga",2026-08-31T16:59:03
Ci9DQUlRQUNvZENodHljRjlvT21oS2FHOWFNbUUwT0dsME5HMWZXbmRYWWtGdU1uYxAB,,5.0,"pelayanan nya oke, makanan nya juga oke",2026-08-31T16:59:03
Ci9DQUlRQUNvZENodHljRjlvT25neWVtdFNiR0ZRZVZoTVEyeFZlbEpJZWsxSllrRRAB,,5.0,"untuk mie nya mungkin bisa ditambah lagi rasa asin sedikit supaya lebih nikmat, fav aku udang keju ga pernah gagal selalu enak",2026-08-31T16:59:03
Ci9DQUlRQUNvZENodHljRjlvT21SamFUQkpWa2gyTlRFd0xVOW5ha1JDYlhoa1NWRRAB,,5.0,"Mantap, pelayanan mantap. Terimakasih gacoan Tuparev",2026-08-31T16:59:23
ChZDSUhNMG9nS0VJQ0FnTUNRLWYyQUhnEAE,,1.0,"Untk pelayanan online kenapa cuma sopi sm grab yg langsg cetak struk stlh order masuk,sedangkan gojek nunggu driver dtg bru diprint.jadinya kan lma prosesnya,harusnya sma2 langsg diprint struknya.biar bisa langsg diproses pesananya,karena digojek jarang dpt yg dket2 drivernya.",2026-08-31T16:59:23
Ci9DQUlRQUNvZENodHljRjlvT25oa05uaG9ha1JHVjBWc016TTRhazlrWWw5MFIwRRAB,,4.0,Suasanya selalu ramai pastinya apalagi kalau jam makan siang atau sore pulang kerja.,2026-08-31T16:59:23
Ci9DQUlRQUNvZENodHljRjlvT25ab1lsRmxaVUZNV25ocFVqUXROVXhSZDFGaGVIYxAB,,5.0,Hari ini nge war Sophie mba kasir nya Baek n sabar bgt wlpn mnt barcode lgi GK mrh n sabar melayani makasih selalu JD tmpt mkn yg trbaek,2026-08-31T16:59:23
Ci9DQUlRQUNvZENodHljRjlvT2xwdWVFeHpPR0ZrUVhOcFJHRmpVbGg0WVcxQlJXYxAB,,5.0,Pelayanan ny memuaskan dan untuk makanan berani bersaing,2026-08-31T16:59:23
Ci9DQUlRQUNvZENodHljRjlvT21OdGNYTkhjbFIxY0hsblkxaHhRbWN0VmpORlZuYxAB,,5.0,"Makasih. Gacoan nya enak, pegawainya ramah, staff nya juga murah senyum, saran kalo bisa diperbanyak meja nya biar ga nunggu terus pas ngantri. Sukses gacoan👍👍👍👍👍👍👍",2026-08-31T16:59:23
ChZDSUhNMG9nS0VJQ0FnTUR3bmJtQlh3EAE,,1.0,"pelayanannya lama bgt, sengaja beli malem biar ga terlalu rame ehh ternyata malah lama bgtt 1 jam lebih makanan ga jadi jadi, padahal posisinya lagi sepi krna emg uda hampir jam 1 malem juga, tolong dong pelayanannya diperbaiki lagi",2026-08-31T16:59:24
Ci9DQUlRQUNvZENodHljRjlvT2twT01rOU5aM1V6WVZkWWRGWmZjVTVXU1ZoM2NXYxAB,,5.0,Pelayanan nya bagus dan makanan nya enak enak,2026-08-31T16:59:24
ChZDSUhNMG9nS0VJQ0FnTUNnN1BMR2ZREAE,,1.0,"Tanggal 9 kemarin makan gacon di Cirebon, ngeliat karyawan dibelakang lagi ditegur sama atasannya perihal sabun, jujur ini kedengaran sampai meja saya. Posisi tempat lagi ramai sama para customer, saya yakin para customer yang lain juga kedengaran, habis ditegur sama atasannya, mbaknya itu langsung nelungkup tangannya, mungkin rada nyesek dihati, apalagi ditegur ditempat terbuka begini. Inget ya, dengan kalian marah-marah ditempat ramai begini, ga menjadikan kalian lebih tinggi, justru terlihat minim empati.",2026-08-31T16:59:24
Ci9DQUlRQUNvZENodHljRjlvT2xkcllXTTNNMFZpZFc5U2VFSjJPRWQxVGpVd1FsRRAB,,5.0,rasa enak pelayanan ramah dateng nya cepett ayo cobainnnn,2026-08-31T16:59:24
Ci9DQUlRQUNvZENodHljRjlvT21kSFdXOUxhWGxMWlhkME0yRXdXVU40VVcxd2FHYxAB,,5.0,pelayanan bagus karyawan ramah tamah,2026-08-31T16:59:43
Ci9DQUlRQUNvZENodHljRjlvT2xKRlFrOVZUMnBpTFc1YVpUQjJXV1I2UVhwNWMxRRAB,,5.0,"Layanannya baik sekaliii, dan ramah ramah sekaliiiiiii MANTAPPPP",2026-08-31T16:59:43
Ci9DQUlRQUNvZENodHljRjlvT2pOaFJXTkdURmRMY1RNMldFVmFlRVJ3T1ZKT2FWRRAB,,5.0,"tempatnya nyaman, pelayanannya baik",2026-08-31T16:59:43
Ci9DQUlRQUNvZENodHljRjlvT2pkd1dEbGlPR2s1UzFaVVdXNU9MVXAxUW5Vd2VWRRAB,,5.0,makanan serta pelayanannya sangat cepat dan enak sekali,2026-08-31T16:59:43
Ci9DQUlRQUNvZENodHljRjlvT2tKcFJ6YzNielZoUm5KMVZ6UmhkREpCY0RCRk1tYxAB,,5.0,"Pengalaman yang bagus makan di mie gacoan tuparev ini, pelayanan nya juga mantap",2026-08-31T16:59:43
Ci9DQUlRQUNvZENodHljRjlvT21GQmVXUlZXa0phVURod00wOXdYMkZhUkVSd1dWRRAB,,5.0,Makanannya enak tempatnya juga nyaman dan pelayanannya cepat ramah👍,2026-08-31T16:59:43
ChZDSUhNMG9nS0VJQ0FnTUNBMkxpNUJ3EAE,,3.0,"Biasa beli di depan grage Alhamdulillah aman2 semua makanan dan minuman, gak tau knapa di tuparev koq asiiiiinn banget ya mie nya bener2 kaya makan mie cuma campur garem yang buanyak pisan asiiiinn. Semoga ini bisa jadi masukan positif buat mie gacoan tuparev, makasih",2026-08-31T16:59:43
ChZDSUhNMG9nS0VJQ0FnTUNJZ2NDTkNBEAE,,1.0,Sistem tidak jelas tidak ada yg biasa mengatur costumer saya sudah menunggu 1 jam tidak di sebut2 namanya sedang kan yg baru datang langsung biza masuk tidak perlu WL terlebih dahulu jadi minta tolong buat sistem di perbaiki lagi mau takeway atau dine in kalau sudah WL semuanya harus ikut WL jgn yg takeway langsung di masukan PAHAM,2026-08-31T16:59:43
ChZDSUhNMG9nS0VJQ0FnTUNnNFBXdGJBEAE,,1.0,"Lagi enak"" makan malah disuguhi atasan marah-marah ke karyawan hadeh, tolong kalo seumpama karyawan ada salah jangan langsung marah marah apalagi marahin nya di tempat yg mungkin orang"" beli kedengeran lu marah",2026-08-31T16:59:43
ChdDSUhNMG9nS0VJQ0FnTURvdnU3dmtRRRAB,,5.0,"Makanan nya enak sesuai ekspektasi, tapi beberapa kali mejanya agak lengket terus ada lalat yg sering Dateng jdi kurang nyaman buat makan, tpi keseluruhan okeh sihh 🔥🔥🔥",2026-08-31T16:59:43
ChZDSUhNMG9nS0VJQ0FnTURnNDhIUlp3EAE,,3.0,"Semua nya okey dalam pelayanan maupun makanan, hanya saja kesal dengan tukang parkir gacoan sebenar nya apa itu fungsi nya kalau ada tukang parkir kalau kerja nya hanya duduk saja dan dapat uang. Minimal ada kerja nya sedikit kek jngn malah …",2026-08-31T16:59:43
Ci9DQUlRQUNvZENodHljRjlvT2xwcU1HRnllWE15VG5Cb2NVOXNWalZ1T1ZwdlgxRRAB,,5.0,Saya suka mie gacoanyan enak apalagi udang kejunya mantep polll😘🫰 …,2026-08-31T16:59:43
Ci9DQUlRQUNvZENodHljRjlvT20wdFVsUnllRGMzY1dsbWNrbFBja2xmWmpOalgzYxAB,,5.0,pelayanannya cepat dan ramah,2026-08-31T16:59:43
Ci9DQUlRQUNvZENodHljRjlvT2tWU1JXcFljRUZPVURFeWREZ3RUM05xUVRBelVtYxAB,,5.0,pelayanan ramah bintang 5 🤩 …,2026-08-31T16:59:43
Ci9DQUlRQUNvZENodHljRjlvT2s0d2FXNTVWVXgxTWtkaGVHbzFTamd0UVdKVVJWRRAB,,5.0,gacoan nya enak tempatnya juga bersih,2026-08-31T16:59:44
Ci9DQUlRQUNvZENodHljRjlvT25KdFdYbHVaVVE1YWtwU1N6aHhWR2hqYldkcWRtYxAB,,5.0,"makanannya enak banyak levelnya, pelayanan oke, suasana bagus",2026-08-31T16:59:44
Ci9DQUlRQUNvZENodHljRjlvT2twSVJuaE1SRXRVTjBWM04yZHRiR016VjJKd2NHYxAB,,5.0,rasa mie nya sudah sangat baik kenaikan nya tidak seperti biasanya rasanya enak dan pangsit nya juga sudah ada perubahan enak renyah pelayanan nya ramah,2026-08-31T16:59:44
ChdDSUhNMG9nS0VJQ0FnTUR3Z3NTbjN3RRAB,,1.0,Sumpah ya kecewa bgt sama pelayanan gacoan yg sekarang. Saya pesen hari ini jam 22.39 dan sampai jam 23.50 pesanan saya belum jadi sedangkan yg baru datang 10 menit langsung di proses udh mana rumah saya jauh dr outlet gacoan untung aja ga ketemu geng motor. Ga like smaa gacoan!!!!,2026-08-31T16:59:44
ChdDSUhNMG9nS0VJQ0FnTUN3NW9UUzdnRRAB,,5.0,"Rasa mie gacoan itu benar-benar sangat enak dan membuat kita ingin mencobanya Lagi Dan Lagi dan 1 porsi juga itu sudah cukup mengenyangkan... Tempatnya sangat luas dan juga kebersihannya bagus, lumpia udang kejunya sangat enak sekali... pokoknya the best deh siapapun yang sudah menciptakan ide mie gacoan itu keren sekali",2026-08-31T16:59:44
